taxid	D	P	C	O	F	G	S	50pctHuman_0	50pctHuman_1	50pctHuman_2	50pctHuman_3	50pctHuman_4	50pctHuman_5	50pctHuman_6	50pctHuman_7	50pctHuman_8	50pctHuman_9	90pctHuman_0	90pctHuman_1	90pctHuman_2	90pctHuman_3	90pctHuman_4	90pctHuman_5	90pctHuman_6	90pctHuman_7	90pctHuman_8	90pctHuman_9	10pctHuman_0	10pctHuman_1	10pctHuman_2	10pctHuman_3	10pctHuman_4	10pctHuman_5	10pctHuman_6	10pctHuman_7	10pctHuman_8	10pctHuman_9
462227	Eukaryota	Apicomplexa	Aconoidasida	Piroplasmida	Babesiidae	Babesia	Babesia sp. Xinjiang	100	100	0	100	0	0	200	100	0	0	100	100	0	100	0	0	200	100	0	0	100	100	0	100	0	0	200	100	0	0
462590	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Mesyanzhinovviridae	Yuavirus	Pseudomonas virus Yua	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
463676	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Rhinovirus C	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
464322	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella magna	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
464980	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Chipapillomavirus	Chipapillomavirus 2	0	100	0	0	0	0	0	0	100	0	0	100	0	0	0	0	0	0	100	0	0	100	0	0	0	0	0	0	100	0
46503	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0	100	0	0	0	100	100	0	0	0	0	100	0	0	0	100
46506	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
46680	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas nitroreducens	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
469601	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium animalis	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	900	0	0
469603	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium animalis	0	600	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0
469605	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium gonidiaformans	0	400	100	0	0	0	0	0	300	0	0	400	100	0	0	0	0	0	300	0	0	400	100	0	0	0	0	0	300	0
469616	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium mortiferum	0	0	100	400	300	0	0	0	100	0	0	0	100	400	300	0	0	0	100	0	0	0	100	400	300	0	0	0	100	0
469617	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium ulcerans	0	0	200	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0
469618	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
469621	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium periodonticum	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0
469660	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Thalassomonas phage BA3	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
470	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
47001	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Erbovirus	Erbovirus A	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0
471189	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter pamelaeae	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100
471728	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Aquamavirus	Aquamavirus apinni	0	0	0	100	0	0	100	100	100	0	0	0	0	100	0	0	100	100	100	0	0	0	0	100	0	0	100	100	100	0
471858	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter magdeburgensis	300	200	300	300	0	200	300	300	300	100	300	200	300	300	0	200	300	300	300	100	300	200	300	300	0	200	300	300	300	100
472694	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea brenneri	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
472695	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea septica	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	100
47418	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Varicellovirus	Varicellovirus phocidalpha1	100	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	100	0
475178	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Fremauxvirus	Fremauxvirus fv1706	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
47678	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	0	0	100	0	300	0	0	0	0	0	0	0	100	0	300	0	0	0	0	0	0	0	100	0	300	0	0	0	0	0
47681	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus sp.	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0
47715	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100
479058	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	unclassified Papillomaviridae genus	Bandicoot papillomatosis carcinomatosis virus type 1	0	0	0	0	100	0	100	0	100	100	0	0	0	0	100	0	100	0	100	100	0	0	0	0	100	0	100	0	100	100
47929	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus macacinebeta3	0	0	100	0	0	100	300	200	200	200	0	0	100	0	0	100	300	200	200	200	0	0	100	0	0	100	300	200	200	200
483266	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	unclassified Caudoviricetes genus	Haemophilus phage SuMu	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0
483514	Eukaryota	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces octosporus	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100
484020	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
484906	Eukaryota	Apicomplexa	Aconoidasida	Piroplasmida	Babesiidae	Babesia	Babesia bovis	200	200	0	200	100	0	100	0	0	0	200	200	0	200	100	0	100	0	0	0	200	200	0	200	100	0	100	0	0	0
485241	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyozetapapillomavirus	Dyozetapapillomavirus 1	0	0	0	100	100	100	0	100	0	0	0	0	0	100	100	100	0	100	0	0	0	0	0	100	100	100	0	100	0	0
485362	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoepsilonpapillomavirus	Dyoepsilonpapillomavirus 1	100	0	0	0	200	0	0	0	100	0	100	0	0	0	200	0	0	0	100	0	100	0	0	0	200	0	0	0	100	0
487173	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister succinatiphilus	100	0	100	0	100	0	0	0	0	0	100	0	100	0	100	0	0	0	0	0	100	0	100	0	100	0	0	0	0	0
487174	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	100	100	0	0	0	100	0	0	0	0	100	100	0	0	0	100	0	0	0	0	100	100	0	0	0	100	0	0	0	0
487175	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella excrementihominis	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
487514	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium kyorinense	0	0	0	0	100	100	0	0	0	100	0	0	0	0	100	100	0	0	0	100	0	0	0	0	100	100	0	0	0	100
488	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria mucosa	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
489828	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	Alphatrevirus	Enterobacteria phage WA13	0	100	100	100	200	0	100	0	200	100	0	100	100	100	200	0	100	0	200	100	0	100	100	100	200	0	100	0	200	100
490	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria sicca	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
4909	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia kudriavzevii	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100
495	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria elongata	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
498257	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Verticillium dahliae	100	100	0	0	0	100	100	100	200	0	100	100	0	0	0	100	100	100	200	0	100	100	0	0	0	100	100	100	200	0
500654	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	unclassified Papillomaviridae genus	Bandicoot papillomatosis carcinomatosis virus type 2	0	100	0	0	100	100	0	0	0	0	0	100	0	0	100	100	0	0	0	0	0	100	0	0	100	100	0	0	0	0
5007	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces bruxellensis	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
502779	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	unclassified Onygenales family	Paracoccidioides	Paracoccidioides lutzii	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0
502780	Eukaryota	Ascomycota	Eurotiomycetes	Onygenales	unclassified Onygenales family	Paracoccidioides	Paracoccidioides brasiliensis	0	0	100	0	0	0	0	0	100	100	0	0	100	0	0	0	0	0	100	100	0	0	100	0	0	0	0	0	100	100
50290	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus aotinebeta1	200	0	100	100	0	100	100	0	300	0	200	0	100	100	0	100	100	0	300	0	200	0	100	100	0	100	100	0	300	0
50292	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus cercopithecinebeta5	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
50294	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Iltovirus	Iltovirus psittacidalpha1	100	0	0	200	100	100	200	0	0	0	100	0	0	200	100	100	200	0	0	0	100	0	0	200	100	100	200	0	0	0
5061	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
5068	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus tubingensis	100	100	0	100	200	100	0	0	0	0	100	100	0	100	200	100	0	0	0	0	100	100	0	100	200	100	0	0	0	0
5074	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium brevicompactum	0	0	100	0	0	0	100	200	0	0	0	0	100	0	0	0	100	200	0	0	0	0	100	0	0	0	100	200	0	0
5076	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium chrysogenum	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
5077	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium citrinum	0	0	0	0	0	0	200	0	0	100	0	0	0	0	0	0	200	0	0	100	0	0	0	0	0	0	200	0	0	100
5078	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium griseofulvum	300	300	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0
5082	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium roqueforti	0	0	0	0	200	0	100	0	0	0	0	0	0	0	200	0	100	0	0	0	0	0	0	0	200	0	100	0	0	0
508441	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Alloherpesviridae	Ictavirus	Ictavirus ictaluridallo2	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0
508460	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis	2500	1300	1300	1600	2200	2600	1900	1500	1300	1200	2500	1300	1300	1600	2200	2600	1900	1500	1300	1200	2500	1300	1300	1600	2200	2600	1900	1500	1300	1200
508771	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Sarcocystidae	Toxoplasma	Toxoplasma gondii	200	200	0	100	300	300	300	0	100	100	200	200	0	100	300	300	300	0	100	100	200	200	0	100	300	300	300	0	100	100
510516	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus oryzae	0	0	0	100	0	300	0	0	100	0	0	0	0	100	0	300	0	0	100	0	0	0	0	100	0	300	0	0	100	0
510951	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Neurospora	Neurospora tetrasperma	100	100	0	100	100	200	0	100	0	100	100	100	0	100	100	200	0	100	0	100	100	100	0	100	100	200	0	100	0	100
511969	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	Gequatrovirus	Gequatrovirus talmos	0	100	200	100	100	100	200	200	0	200	0	100	200	100	100	100	200	200	0	200	0	100	200	100	100	100	200	200	0	200
512169	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Recovirus	Recovirus A	200	100	100	200	100	100	0	100	0	100	200	100	100	200	100	100	0	100	0	100	200	100	100	200	100	100	0	100	0	100
512296	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	uncultured Phascolarctobacterium sp.	0	0	0	100	0	0	100	0	0	0	0	0	0	100	0	0	100	0	0	0	0	0	0	100	0	0	100	0	0	0
512312	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	uncultured Parabacteroides sp.	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
51288	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera ascorbata	0	0	100	200	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0
51315	Eukaryota	Apicomplexa	Conoidasida	Eucoccidiorida	Eimeriidae	Eimeria	Eimeria necatrix	300	300	100	100	100	0	100	100	200	100	300	300	100	100	100	0	100	100	200	100	300	300	100	100	100	0	100	100	200	100
515849	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	Podospora anserina	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
51637	Eukaryota	Heterolobosea	unclassified Heterolobosea class	unclassified Heterolobosea order	Vahlkampfiidae	Naegleria	Naegleria lovaniensis	1400	1100	1700	1800	1300	1100	1100	1500	1400	2000	1400	1100	1700	1800	1300	1100	1100	1500	1400	2000	1400	1100	1700	1800	1300	1100	1100	1500	1400	2000
518636	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
520962	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Habenivirus	Habenivirus RSM3	0	100	0	400	200	200	100	200	0	100	0	100	0	400	200	200	100	200	0	100	0	100	0	400	200	200	100	200	0	100
5210	Eukaryota	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium floriforme	100	100	300	100	100	100	200	0	100	100	100	100	300	100	100	100	200	0	100	100	100	100	300	100	100	100	200	0	100	100
521002	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	1600	0	0	0	0
523794	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	700	500	500	600	600	600	600	800	400	500	700	500	500	600	600	600	600	800	400	500	700	500	500	600	600	600	600	800	400	500
525284	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0
525309	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus antri	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0
52584	Bacteria	Spirochaetota	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira pilosicoli	1000	800	500	800	0	800	600	700	1100	1000	1000	800	500	800	0	800	600	700	1100	1000	1000	800	500	800	0	800	600	700	1100	1000
5322	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	Pleurotus ostreatus	200	300	400	100	0	200	100	0	100	500	200	300	400	100	0	200	100	0	100	500	200	300	400	100	0	200	100	0	100	500
53345	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus durans	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
53354	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus	0	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0
53408	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas citronellolis	0	100	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	100
53419	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema socranskii	600	700	800	500	600	800	600	900	400	900	600	700	800	500	600	800	600	900	400	900	600	700	800	500	600	800	600	900	400	900
53442	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	0	0	100	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0
5353	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Lentinula	Lentinula edodes	100	200	200	200	200	300	500	100	200	200	100	200	200	200	200	300	500	100	200	200	100	200	200	200	200	300	500	100	200	200
537006	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
537007	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100
538949	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured Alistipes sp.	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0
539	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Eikenella corrodens	0	0	100	0	0	0	100	0	100	0	0	0	100	0	0	0	100	0	100	0	0	0	100	0	0	0	100	0	100	0
539813	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter mori	0	0	0	200	0	0	0	0	100	0	0	0	0	200	0	0	0	0	100	0	0	0	0	200	0	0	0	0	100	0
54291	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella ornithinolytica	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0
544580	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces oris	0	0	100	100	0	100	200	0	0	0	0	0	100	100	0	100	200	0	0	0	0	0	100	100	0	100	200	0	0	0
544644	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas synergistica	0	0	100	0	100	0	0	0	100	0	0	0	100	0	100	0	0	0	100	0	0	0	100	0	100	0	0	0	100	0
545	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter koseri	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
5454	Eukaryota	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Ascochyta rabiei	0	0	200	0	0	100	0	0	0	0	0	0	200	0	0	100	0	0	0	0	0	0	200	0	0	100	0	0	0	0
545697	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium celatum	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
546	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	100	0	0	0	100	0	0
546264	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria flavescens	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
546266	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria mucosa	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0
546367	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia paralvei	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
5467	Eukaryota	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum truncatum	0	0	100	100	100	0	100	0	0	0	0	0	100	100	100	0	100	0	0	0	0	0	100	100	100	0	100	0	0	0
54757	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium vinckei	0	0	0	400	100	100	100	100	0	100	0	0	0	400	100	100	100	100	0	100	0	0	0	400	100	100	100	100	0	100
548	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes	0	0	0	0	100	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0
5481	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Diutina	Diutina rugosa	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	100	0	100
548476	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium aurimucosum	0	0	0	0	200	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0
550	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100
551895	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Iodovirus	Iodovirus PLPE	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	0
